"Narrative","label"
" hallo  ich besitze sales firstclass mit der seriennummer s  das produkt wurde in  registriert und die zusatzfunktionen mit dem aktivierungscode  freigeschaltet  wenn ich data verwenden will  werde ich zur aktivierung aufgefordert  bei dem versuch der aktivierung mit og  code erhalte ich meldung  mich zuerst zu registrieren  bei der registrierung wird mir mitgeteilt  die og  seriennummer sei wahrscheinlich   bereits registriert  der aktivierungscode funktioniert aber nicht meldung code ist nicht korrekt  ich bitte um untersttzung und um einen funktionierenden wiederherstellungscode  freundliche gre sebastian ane ","6"
" guten tag  oben genannte software habe ich kuflich ber das internet erworben  beim versuch das programm zu installieren erscheint folgende meldung bei der umwandlung ihres produktdatenspeichers ist ein problem aufgetreten  sie werden ihren datenspeicher deswegen mit dieser software nicht verwenden knnen  bitte wenden sie sich an den helpdesk um hilfe  das habe ich hiermit getan und erwarte gerne ihre hilfe  meine bestellnummer ist  whc gre ","1"
" der der brennvorgang wird nach dem verschlsseln abgebrochen  fehlerprotokoll ist vorhanden fehler nr  f ","5"
" hallo  habe produkt ultimate  erworben spezialedition inclusive sellulate write codec  welche eine verschmlerte version ist produkt organizer   demophase luft ab  cake reader und trackkeeper    ","6"
" seit ich windows  habe  erkennt das programm meinen brenner nicht  ich habe die erste produktpreview mit windows  fertiggestellt und es funktioniert nicht  bei xp gab es da nie probleme  hoffentlich knnen sie mir helfen  gesine leser ","2"
" hallo supportteam  beim versuch eine direkterstellung zu starten  bekomme ich den fehlerhinweis auf ihrem system wurde keine erstellungshardware gefunden  ich benutze die software sales firstclass  neo  version         mit der version sales firstclass  neo ging das aber schon mal  was kann die ursache sein und wie kann der fehler behoben werden   vielen dank fr ihre antwort  mfg bertram schuster ","3"
" sehr geehrtes warehouse team  ich bitte sie um hilfe  ich habe mir das warehouse sales firstclass  ultimate gekauft und einen datenscanner  systech mtx bt  ve cwvemx wenn ich die ablufe im warehouse bearbeiten moechte so stcken die ablufe sehr stark so das eine bearbeitung fast gar nicht mehr moeglich ist  was kann ich tun um mir einen bearbeitungs pc zu ersparen    kostet viel geld danke fuer ihre antwort  mit freundlichen gruessen  ","1"
" ein ber einen sehr langen zeitraum funktionierender link auf meinem specificationsheet haraldschmieder  de  der mit dem specificationsheet creator simple erstellt wurde  funktionierte ohne mein zutun nicht mehr  der link erscheint auf dem sheet explorer sheetviewer als nach der korrektur dieses links wiederholt sich der fehler beim erneuten testen  mein mehrmaliger versuch einen neuen link oder den fehlerhaften link zu lschen und erneut zu installieren scheiterte  da dann eine werbeeinblendung von warehouse erscheint specificationsheet creator first class  das universalpaket  es kann doch nicht sein  das ich nun ein neues produkt erwerben soll  damit das alte produkt funktioniert  was soll ich tun  ","5"
" fehlermeldung  ","6"
" guten tag  bereits bei der installation wurde darauf hingewiesen  da produktdaten nicht umgewandelt werden konnten und das programm teilweise nicht funktionieren knnte  habe trotzdem weiter installiert und kann teilweise damit arbeiten  am programmstart bringt es dann aber immer den hinweis  da der produktdatenspeicher nicht ordnungsgem installiert wre  kann auch nicht in warehouse daten auf den datenspeicher zugreifen  die gleiche fehlermeldung erhalte ich auch beim produktorganizer  ","4"
" wenn ich bei meinem neuen sales firstclass  neo emv ein vorhandenes projekt lade  dann dann stockt der bildschirm solange bis das projekt ganz geladen ist  ist das normal  die trial lsst sich nicht starten  ","1"
" bei prozess dateien im dt format ist die bestellnummer komplett falsch  betriebssystem win xp mit xpcodecpack      mit win payment reader  wird die bestellnummer z  b  einwandfrei eingetragen  ebenso mit zahlreichen anderen prozess readern wie crd paymeng reader  achd reader usw  aufnahmen im seg format  erstellt mit tiffey blast workstation  ","3"
" hallo  ich bitte um untersttzung bei einer verkaufsablaufbearbeitung mit salse firstclass   whrend der bearbeitung tritt das problem auf  dass der anzeigepfeil immer zum ablaufbeginn zurckspringt  die einstellung des bereichszeigers ablaufbeginn auf den entsprechenden punkt der weiterbearbeitung ist wirkungslos  der anzeigepfeil springt nicht mehr zum abschnitts bzw  ablaufende und lt sich mit dem abschnittszeiger auch nicht einstellen  der rote balken unterhalb des vorschaufensters ist nicht mehr sichtbar  ich vermute  dass dieses problem durch eine fehlhandlung zustande gekommen ist  bin trotzgroer anstrengungen aber nicht in der lage die ursache zu finden  danke fr ihre bemhungen mfg e  t  ","1"
" problem besteht beim exportieren des specificationsheets bevor es auf den server hochgeladen werden kann  des weiteren bestehen seit diesem auftreten probleme mit der darstellung des specificationsheet im intranet  einige objekte fehlen auf einmal  wichtig ist das abschalten der fehlermeldung nativer fehler am ende des exportiervorgangs  ","5"
" hallo  mchte gerne die zusatzprogramme xtragood calculage  und xtragood corporare  auf meinem pc installieren  aber die auf dem cd cover angegebenen seriennummern werden nicht akzeptiert    was ist zu tun um sie zu aktivieren  ","6"
" wenn ich ein statstikfile importiere  lsst sich dieses nicht durchrechnen  stattdessen kommt die fehlermeldung das smartcarddevise microsoft scancreator kann dieses format nicht erstellen  grund unbekanntes externes problem  diese fehlermeldung kommt aber nur  wenn man das file in den verschiedenen zeilen einspielt  wenn man das programm nicht als neues projekt startet  lsst sich das file einspielen und auch durchrechnen  bg lanz ","4"
" immer wenn ich ab einer bestimmten stelle meinen gewinn eintragen mchte  springt die erstellung zum anfang und das auch bislang erstellte datei wird ersetzt  ich habe zwar fr mich eine kleine aber mheseelige lsung gefunden und zwar wenn ich diesen blauenfeld nach vorne bewege und auf erstellung drcke startet es von dort aus dan  nun bei version  war es so das die erstellung immer dort begonnen hat  wo ich auch diese gelb senrecht gehende linie platziert hatte  ich hoffe ihr wisst was ich meine  ich finds echt tsend bei jeder neuen erstellung immer wieder die datei in eine andere stelle zu verschieben damit sie nicht ersetzt wird und auch immer wieder diese srat und end zeiger rumbewegen muss  kann mir jemand bitte einen ratschlag geben  ","1"
"   der fehler problembehandlung ist beim erstellen der texte und funktionen  wahrscheinlich schon vier mal aufgetreten  ich wurde aufgefordet projekt   projekt wiederherstellen  ich habe daraufhin wie aufgefordert den projekt  namen gendert und konnte weiterarbeiten bis zur fertigstellung  statistiken konnten ohne probleme erstellt werden  dann kam als nchstes brennen nach einiger zeit kam die meldung problembehandlung x problem in klasse wmembank  dll  ladeadresse xe  an adresse xefcre exception oxc accessforbidden  nchster versuch zum brennen wieder meldung problembehandlung problem in klasse wmembank dll  ladeadresse xf rest wie oben genannt  ","5"
" das problem tritt auf beim versuch von meinem digitalen dvdrecorder eine gespeicherte erstellung auf meinen laptop zukopieren  die daten werden in der preview angezeigt  die bestellnummer wird jedoch in der preview nicht wiedergegeben  weiter lt sich die erstellung nicht durchrechnen  es kommt die fehlermeldung erstellung kann nicht berechnet werden  das verwaltungsgert kann nicht gefunden werden  fehlermeldung siehe oben  vorher kommen keine fehlermeldungen um diesen fehler nachzustellen mssen sie warehouse ablufe im office katalog  unter dem betriebssystem windows  laufen lassen  dann werden sie zunchst feststellen das das programm den prozessverwalter nicht erkennt  nach der installation der mir von ihnen per mail bersandten datei tritt dann das problem auf wie oben geschrieben  es tritt immer auf ","4"
" ich habe sales firstclass  ultimate emv ber einen verkufer als gebrauchte software gegen rechnung im okt   erworben  um updates usw  zu erhalten  habe ich mich registriert u  jedoch wurde mir mitgeteilt  dass meine seriennr  bereits unter einer anderen emailadresse angemeldet ist wahrscheinlich der frhere kufer  knnen sie die emailadresse auf meine mailadresse ndern  oder macht eine korrektur des aktuellen programmbesitzers keinen sinn  fr eine antwort bin ich ihnen sehr dankbar  mit freundlichen gren karlheinz scheuner ","6"
" ich habe das o  g  upgrade erhalten und auf dem pc installiert  eine mit dem kartenlesegert aufgezeichneter verkaufsprozessprclaesst sich zwar in den schedulingmodus ziehen  es erscheinen allerdings keine daten sondern nur bestellnummern  es erscheint folgender hinweis der dateityp von    prc kann von warehouse produkte im it  office katalog nicht geffnet werden  muss hier ein aktivierungscode frei geschaltet werden  bei der version  geht dies problemlos  es kann doch nicht sein  dass eine neue version nicht die vorteile der vorversion bietet  fuer eine schnelle info waere ich ihnen dankbar  ","5"
" zur erstellung einer neuen usbprsentation habe ich das programm geffnet  einige daten aus der datendatei auf die leiste gezogen  und auf den startknopf gedrckt um zu testen  wie es anluft  dann kam eine fehlermeldung mit smart      diese habe ich im internet nachgesehen und es hie  er habe nicht das richtige kartenformat gefunden  ein reboot wurde empohlen  was ich auch durchgefhrt habe  ohne die neue prsentation abzuspeichern  ","4"
" prozes von vorkstation sind fahlsch plast  ungltige bestellnummer ","3"
" hallo  habe beim brennen ein problem  schon beim ersten objekt ohne jegliche bearbeitung jind nach  mb  die daten und die bestellnummer nicht mehr syncron  alle ablaufeinstellungen  speicher  format usw  eingestellt  waehrungs umrechnung auf optimiert clever calculation raus  wie soll das erst bei bearbeiteten ablaufen aussehen  beim winvxcreator habe ich sowas noch nie gehabt  laeuft einwandfrei   kann eben nur brennen  deshalb warehouse  ","3"
" hallo  ich besitze schon seit lngerer zeit das prozessprogramm sales firstclass  ultimate und habe sehr gute ablufe erstellen knnen  um auf dem stand der technik zu bleiben habe ich mir einen mtxcr von systech gekauft  der rechner wurde fr die neuen anforderungen ebenfals ausgerstet  beim aufspielen des programmes traten keinerlei fehler auf  ablaufbertragung wird mit hilfe von rat programm von systech ausgefhrt  jetzt kommt mein problem  das programm von sales firstclass  lsst sich nicht mehr starten  es wird nur kurz das logo angezeigt und es erscheind die fehlermeldung fehlercode   ich wei leider nicht mehr weiter und bitte um untersttzug bei der behebung dieses problems  mfg stotz  achim ","1"
" hallo  ich bekomme beim versuch tabellen zu duplizieren folgende fehlermeldung nativer programmfehler   u  sp  v was muss ich tun  ich habe das programm gestern bereits neu gedownloaded und installiert  lieben gru nena klbner ","5"
" prc dateien liegen vor bestellnummer fehlt bei den dateien nach dem import ","3"
" guten tag  ist es mglich  eine ablaufdatei mit folgenden daten fehlerlos ohne stocken im previewfenster mit warehouse  zu bearbeiten  segmente datensatz    verarbeitsrate tg kj  datenstze datenanzahl    mbyte datengre   c statistikformat  kbits datenrate  kbits gesamtbitrate wok itprozess elementtyp ich muss einen ablauf fr die uni bearbeiten und alle dateien haben dasselbe format  leider werden die einzelnen dateien nur stockend im previewfenster abgespielt  was mir die arbeit erheblich erschwert  falls es sich lediglich um eine konfigurationsangelegenheit handelt  wrde ich mich sehr ber eine hilfreiche antwort freuen  mein computer hat einen intel core wm processor mit einer nvidia roed geforce emv  grafikkarte  vielen dank im voraus  jenny frbel ","1"
" sales xtral    ablauf aus abgeschlossener statistik gemacht  megabyte jetzt abschnitte    megabyte gro sind im ordner  abschnitte beim erzeugen speicheranfrage klappt nicht  vista  bit prc dateien mit h   ","5"
" hallo mein name ist jessica grosmann  ich habe mir am freitag  den      den specsmanager  ultimate gekauft und am selben tag auch installiert und registriert  leider musste ich feststellen das mein konto anscheinend nicht eingerichtet wurde und ich habe mich deshalb selbst noch einmal auf ihrer seite registriert  als ich dann meinen specsmanager  registrieren wollte  wurde dies geblockt mit der meldung das dieses produkt schon registriet sei und ich es nicht zweimal registrieren brauche  ich wrde sie daher bitten dies richtigzustellen  dass heit die regiestrierung zurckzustellen oder mir den account zu nennen  bei dem es registriert ist  meine seriennummer lautet p  desweiteren habe ich noch ein softwareproblem und zwar funktioniert die sheetviewervorschau nicht  es ffnet sich zwar ein kleines weies fenster  aber nichts ist darauf zu sehen und im unteren linken eck flackert  resffwindow  dllcntstop  htm dieser link und meine cpu auslastung geht auf    ich hoffe  sie knnen mir helfen  fr ein schnelle antwort wre ich sehr dankbar  jessica grosmann ","1"
